year;area;level2;level2_en;area_en;Level1;level1_en;value;numerator;denominator;type;name_numerator;name_denominator;Period
2015;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;91.1;104;146160;rate;number;inhabitants;2013-2017
2013;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;82.3;90;137203;rate;number;inhabitants;2013-2017
2017;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;60.3;74;152704;rate;number;inhabitants;2013-2017
2014;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;102;107;141836;rate;number;inhabitants;2013-2017
2016;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;93.1;104;149803;rate;number;inhabitants;2013-2017
2015;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;91.1;104;146160;rate;number;inhabitants;2013-2017
2013;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;82.3;90;137203;rate;number;inhabitants;2013-2017
2017;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;60.3;74;152704;rate;number;inhabitants;2013-2017
2014;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;102;107;141836;rate;number;inhabitants;2013-2017
2016;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;93.1;104;149803;rate;number;inhabitants;2013-2017
2015;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;91.1;104;146160;rate;number;inhabitants;2013-2017
2013;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;82.3;90;137203;rate;number;inhabitants;2013-2017
2017;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;60.3;74;152704;rate;number;inhabitants;2013-2017
2014;15;3;Hallux valgus and hammer toe;Lovisenberg;1;Day Surgery;102;107;141836;rate;number;inhabitants;2013-2017
2014;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;97;130;135113;rate;number;inhabitants;2013-2017
2013;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;101.4;132;132704;rate;number;inhabitants;2013-2017
2016;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;107.9;147;139037;rate;number;inhabitants;2013-2017
2015;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;118.7;160;137652;rate;number;inhabitants;2013-2017
2017;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;86;120;140351;rate;number;inhabitants;2013-2017
2014;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;97;130;135113;rate;number;inhabitants;2013-2017
2013;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;101.4;132;132704;rate;number;inhabitants;2013-2017
2016;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;107.9;147;139037;rate;number;inhabitants;2013-2017
2015;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;118.7;160;137652;rate;number;inhabitants;2013-2017
2017;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;86;120;140351;rate;number;inhabitants;2013-2017
2014;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;97;130;135113;rate;number;inhabitants;2013-2017
2013;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;101.4;132;132704;rate;number;inhabitants;2013-2017
2016;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;107.9;147;139037;rate;number;inhabitants;2013-2017
2015;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;118.7;160;137652;rate;number;inhabitants;2013-2017
2017;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;86;120;140351;rate;number;inhabitants;2013-2017
2014;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;97;130;135113;rate;number;inhabitants;2013-2017
2013;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;101.4;132;132704;rate;number;inhabitants;2013-2017
2016;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;107.9;147;139037;rate;number;inhabitants;2013-2017
2015;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;118.7;160;137652;rate;number;inhabitants;2013-2017
2017;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;86;120;140351;rate;number;inhabitants;2013-2017
2014;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;97;130;135113;rate;number;inhabitants;2013-2017
2013;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;101.4;132;132704;rate;number;inhabitants;2013-2017
2016;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;107.9;147;139037;rate;number;inhabitants;2013-2017
2015;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;118.7;160;137652;rate;number;inhabitants;2013-2017
2017;16;3;Hallux valgus and hammer toe;Diakonhjemmet;1;Day Surgery;86;120;140351;rate;number;inhabitants;2013-2017
2014;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;106;446;397771;rate;number;inhabitants;2013-2017
2013;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;100.4;424;395901;rate;number;inhabitants;2013-2017
2016;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;108;463;400214;rate;number;inhabitants;2013-2017
2015;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;103.4;435;398463;rate;number;inhabitants;2013-2017
2017;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;93;403;401740;rate;number;inhabitants;2013-2017
2014;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;106;446;397771;rate;number;inhabitants;2013-2017
2013;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;100.4;424;395901;rate;number;inhabitants;2013-2017
2016;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;108;463;400214;rate;number;inhabitants;2013-2017
2015;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;103.4;435;398463;rate;number;inhabitants;2013-2017
2017;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;93;403;401740;rate;number;inhabitants;2013-2017
2014;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;106;446;397771;rate;number;inhabitants;2013-2017
2013;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;100.4;424;395901;rate;number;inhabitants;2013-2017
2016;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;108;463;400214;rate;number;inhabitants;2013-2017
2015;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;103.4;435;398463;rate;number;inhabitants;2013-2017
2017;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;93;403;401740;rate;number;inhabitants;2013-2017
2014;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;106;446;397771;rate;number;inhabitants;2013-2017
2013;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;100.4;424;395901;rate;number;inhabitants;2013-2017
2016;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;108;463;400214;rate;number;inhabitants;2013-2017
2015;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;103.4;435;398463;rate;number;inhabitants;2013-2017
2017;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;93;403;401740;rate;number;inhabitants;2013-2017
2014;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;106;446;397771;rate;number;inhabitants;2013-2017
2013;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;100.4;424;395901;rate;number;inhabitants;2013-2017
2016;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;108;463;400214;rate;number;inhabitants;2013-2017
2015;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;103.4;435;398463;rate;number;inhabitants;2013-2017
2017;17;3;Hallux valgus and hammer toe;Innlandet;1;Day Surgery;93;403;401740;rate;number;inhabitants;2013-2017
2016;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;98.7;493;487348;rate;number;inhabitants;2013-2017
2014;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;116;563;477342;rate;number;inhabitants;2013-2017
2015;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;113.1;557;482668;rate;number;inhabitants;2013-2017
2013;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;133.9;639;471286;rate;number;inhabitants;2013-2017
2017;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;94.1;477;491324;rate;number;inhabitants;2013-2017
2016;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;98.7;493;487348;rate;number;inhabitants;2013-2017
2014;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;116;563;477342;rate;number;inhabitants;2013-2017
2015;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;113.1;557;482668;rate;number;inhabitants;2013-2017
2013;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;133.9;639;471286;rate;number;inhabitants;2013-2017
2017;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;94.1;477;491324;rate;number;inhabitants;2013-2017
2016;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;98.7;493;487348;rate;number;inhabitants;2013-2017
2014;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;116;563;477342;rate;number;inhabitants;2013-2017
2015;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;113.1;557;482668;rate;number;inhabitants;2013-2017
2013;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;133.9;639;471286;rate;number;inhabitants;2013-2017
2017;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;94.1;477;491324;rate;number;inhabitants;2013-2017
2016;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;98.7;493;487348;rate;number;inhabitants;2013-2017
2014;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;116;563;477342;rate;number;inhabitants;2013-2017
2015;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;113.1;557;482668;rate;number;inhabitants;2013-2017
2013;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;133.9;639;471286;rate;number;inhabitants;2013-2017
2017;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;94.1;477;491324;rate;number;inhabitants;2013-2017
2016;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;98.7;493;487348;rate;number;inhabitants;2013-2017
2014;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;116;563;477342;rate;number;inhabitants;2013-2017
2015;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;113.1;557;482668;rate;number;inhabitants;2013-2017
2013;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;133.9;639;471286;rate;number;inhabitants;2013-2017
2017;18;3;Hallux valgus and hammer toe;Vestre Viken;1;Day Surgery;94.1;477;491324;rate;number;inhabitants;2013-2017
2016;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;108.5;268;230899;rate;number;inhabitants;2013-2017
2014;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;98.1;233;226912;rate;number;inhabitants;2013-2017
2013;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;107.1;252;225244;rate;number;inhabitants;2013-2017
2015;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;142.6;345;229066;rate;number;inhabitants;2013-2017
2017;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;94.9;237;232660;rate;number;inhabitants;2013-2017
2016;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;108.5;268;230899;rate;number;inhabitants;2013-2017
2014;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;98.1;233;226912;rate;number;inhabitants;2013-2017
2013;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;107.1;252;225244;rate;number;inhabitants;2013-2017
2015;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;142.6;345;229066;rate;number;inhabitants;2013-2017
2017;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;94.9;237;232660;rate;number;inhabitants;2013-2017
2016;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;108.5;268;230899;rate;number;inhabitants;2013-2017
2014;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;98.1;233;226912;rate;number;inhabitants;2013-2017
2013;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;107.1;252;225244;rate;number;inhabitants;2013-2017
2015;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;142.6;345;229066;rate;number;inhabitants;2013-2017
2017;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;94.9;237;232660;rate;number;inhabitants;2013-2017
2016;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;108.5;268;230899;rate;number;inhabitants;2013-2017
2014;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;98.1;233;226912;rate;number;inhabitants;2013-2017
2013;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;107.1;252;225244;rate;number;inhabitants;2013-2017
2015;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;142.6;345;229066;rate;number;inhabitants;2013-2017
2017;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;94.9;237;232660;rate;number;inhabitants;2013-2017
2016;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;108.5;268;230899;rate;number;inhabitants;2013-2017
2014;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;98.1;233;226912;rate;number;inhabitants;2013-2017
2013;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;107.1;252;225244;rate;number;inhabitants;2013-2017
2015;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;142.6;345;229066;rate;number;inhabitants;2013-2017
2017;19;3;Hallux valgus and hammer toe;Vestfold;1;Day Surgery;94.9;237;232660;rate;number;inhabitants;2013-2017
2017;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;82.8;153;173391;rate;number;inhabitants;2013-2017
2016;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;89.7;167;173307;rate;number;inhabitants;2013-2017
2015;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;96.7;177;172494;rate;number;inhabitants;2013-2017
2013;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;86.4;158;171469;rate;number;inhabitants;2013-2017
2014;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;94.8;173;171953;rate;number;inhabitants;2013-2017
2017;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;82.8;153;173391;rate;number;inhabitants;2013-2017
2016;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;89.7;167;173307;rate;number;inhabitants;2013-2017
2015;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;96.7;177;172494;rate;number;inhabitants;2013-2017
2013;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;86.4;158;171469;rate;number;inhabitants;2013-2017
2014;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;94.8;173;171953;rate;number;inhabitants;2013-2017
2017;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;82.8;153;173391;rate;number;inhabitants;2013-2017
2016;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;89.7;167;173307;rate;number;inhabitants;2013-2017
2015;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;96.7;177;172494;rate;number;inhabitants;2013-2017
2013;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;86.4;158;171469;rate;number;inhabitants;2013-2017
2014;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;94.8;173;171953;rate;number;inhabitants;2013-2017
2017;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;82.8;153;173391;rate;number;inhabitants;2013-2017
2016;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;89.7;167;173307;rate;number;inhabitants;2013-2017
2015;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;96.7;177;172494;rate;number;inhabitants;2013-2017
2013;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;86.4;158;171469;rate;number;inhabitants;2013-2017
2014;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;94.8;173;171953;rate;number;inhabitants;2013-2017
2017;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;82.8;153;173391;rate;number;inhabitants;2013-2017
2016;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;89.7;167;173307;rate;number;inhabitants;2013-2017
2015;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;96.7;177;172494;rate;number;inhabitants;2013-2017
2013;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;86.4;158;171469;rate;number;inhabitants;2013-2017
2014;20;3;Hallux valgus and hammer toe;Telemark;1;Day Surgery;94.8;173;171953;rate;number;inhabitants;2013-2017
2015;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;91.5;273;298486;rate;number;inhabitants;2013-2017
2014;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;86.4;254;295644;rate;number;inhabitants;2013-2017
2013;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;91.3;265;292225;rate;number;inhabitants;2013-2017
2017;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;66.6;203;303754;rate;number;inhabitants;2013-2017
2016;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;83;250;300789;rate;number;inhabitants;2013-2017
2015;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;91.5;273;298486;rate;number;inhabitants;2013-2017
2014;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;86.4;254;295644;rate;number;inhabitants;2013-2017
2013;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;91.3;265;292225;rate;number;inhabitants;2013-2017
2017;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;66.6;203;303754;rate;number;inhabitants;2013-2017
2016;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;83;250;300789;rate;number;inhabitants;2013-2017
2015;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;91.5;273;298486;rate;number;inhabitants;2013-2017
2014;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;86.4;254;295644;rate;number;inhabitants;2013-2017
2013;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;91.3;265;292225;rate;number;inhabitants;2013-2017
2017;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;66.6;203;303754;rate;number;inhabitants;2013-2017
2016;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;83;250;300789;rate;number;inhabitants;2013-2017
2015;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;91.5;273;298486;rate;number;inhabitants;2013-2017
2014;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;86.4;254;295644;rate;number;inhabitants;2013-2017
2013;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;91.3;265;292225;rate;number;inhabitants;2013-2017
2017;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;66.6;203;303754;rate;number;inhabitants;2013-2017
2016;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;83;250;300789;rate;number;inhabitants;2013-2017
2015;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;91.5;273;298486;rate;number;inhabitants;2013-2017
2014;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;86.4;254;295644;rate;number;inhabitants;2013-2017
2013;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;91.3;265;292225;rate;number;inhabitants;2013-2017
2017;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;66.6;203;303754;rate;number;inhabitants;2013-2017
2016;21;3;Hallux valgus and hammer toe;Sørlandet;1;Day Surgery;83;250;300789;rate;number;inhabitants;2013-2017
2013;8888;3;Hallux valgus and hammer toe;Norway;1;Day Surgery;103;5217;5109056;rate;number;inhabitants;2013-2017
2016;8888;3;Hallux valgus and hammer toe;Norway;1;Day Surgery;94.7;4978;5258317;rate;number;inhabitants;2013-2017
2015;8888;3;Hallux valgus and hammer toe;Norway;1;Day Surgery;104;5404;5213985;rate;number;inhabitants;2013-2017
2017;8888;3;Hallux valgus and hammer toe;Norway;1;Day Surgery;87.1;4633;5295619;rate;number;inhabitants;2013-2017
2014;8888;3;Hallux valgus and hammer toe;Norway;1;Day Surgery;102;5236;5165802;rate;number;inhabitants;2013-2017
2013;8888;3;Hallux valgus and hammer toe;Norway;1;Day Surgery;103;5217;5109056;rate;number;inhabitants;2013-2017
2016;8888;3;Hallux valgus and hammer toe;Norway;1;Day Surgery;94.7;4978;5258317;rate;number;inhabitants;2013-2017
